"ANIO","CCDD","CCPP","CCDI","CONGLOMERADO","NSELUA","UA","Plaguicidas","Fertilizantes","GastoInsumos","Credito","Riego","sup_sembrada_ha","Produccion_t","Rendimiento","tamanoUA","GastoJornal","CantJornaleros","JornalPC","GastoMaq"
2019,"10","07","01","09565","00023","5",0,0,100,0,0,0.225,0.207,0.92,1,0,0,0,60
2019,"10","07","01","09565","00029","6",0,0,72,0,1,0.3,23.7635,47.67,3,0,0,0,160
2019,"10","07","01","09565","00030","7",0,0,70,0,1,0.4,0.199,1.99583333333333,3,0,0,0,90
2019,"10","07","01","09565","00037","8",0,0,79,0,1,0.24,2.33675,17.2710317460317,3,300,1,300,70
2019,"10","07","01","09565","00044","9",1,1,507,0,1,0.3816,2.225,67.6222222222222,3,810,27,30,180
2019,"10","07","01","09565","00046","10",0,0,422,0,1,0.76,1.159,23.49,3,60,2,30,180
2019,"10","07","01","09565","00052","11",1,0,328,0,1,0.738,27.4165,73.4014363077035,4,0,0,0,0
2019,"10","07","01","09565","00063","12",0,0,249,0,1,0.365,2.761,67.4133333333333,1,300,1,300,80
2019,"10","07","01","09565","00071","13",0,0,90,0,1,0.21,0.17825,1.70409090909091,1,0,0,0,100
2019,"10","07","01","09565","00081","14",0,0,120,0,1,0.5,1.257,50.5,3,0,0,0,120
2019,"10","07","02","09589","00056","1",1,0,60225,0,0,0,531.2,28.3,5,12600,7,1800,0
2019,"10","07","02","09592","00023","1",0,1,1360,0,1,2,5.14,13.6694444444444,5,450,5,90,0
2019,"10","07","02","09592","00026","2",0,1,400,0,0,0.25,1.45,9.16875,5,360,4,90,0
2019,"10","07","02","09592","00032","3",0,1,1600,0,0,0,2.68,8.99038461538462,4,720,4,180,0
2019,"10","07","02","09592","00058","4",0,1,1308,0,1,1.1,5.72,19.1416666666667,5,900,6,150,0
2019,"10","07","02","09592","00063","5",0,1,1760,0,1,2,4.358,25.4988095238095,5,800,8,100,0
2019,"10","07","02","09592","00079","6",0,1,350,0,0,0,0.388,19.1049494949495,4,120,2,60,0
2019,"10","07","02","09592","00101","8",0,1,300,0,0,0,0.475,13.6917948717949,5,480,4,120,120
2019,"10","07","02","09592","00104","9",0,0,15,0,0,0.15,0.85,14.75,2,0,0,0,0
2019,"10","07","02","09592","00130","12",0,1,1370,0,0,0,2.05,6.72727272727273,4,180,2,90,0
2019,"10","08","01","09973","00005","1",1,1,1172,0,1,0.375,3.935,22.4,1,270,3,90,90
2019,"10","08","01","09973","00016","2",1,1,707,0,1,0.26,1.53,11.4103703703704,1,240,4,60,90
2019,"10","08","01","09973","00023","3",0,0,48,0,1,0.1,0.47,9.4,1,0,0,0,0
2019,"10","08","01","09973","00028","4",1,1,755,0,1,0.16,2.28,28.1142857142857,1,300,4,75,90
2019,"10","08","01","09973","00035","5",1,1,5987,0,1,1.9,16.5,12.4285714285714,3,900,6,150,100
2019,"10","08","01","09973","00046","7",1,1,502,0,1,0.125,0.865,9.4,1,120,2,60,80
2019,"10","08","01","09973","00051","8",1,1,2108,0,1,0.8,5.3,16.7,2,480,4,120,180
2019,"10","08","01","09973","00052","9",1,1,725,0,1,0.15,1.44,19.2,1,120,2,60,0
2019,"10","08","01","09973","00058","10",1,1,5550,1,1,1,34,75.4,2,720,6,120,100
2019,"10","08","01","09973","00067","11",1,1,3620,1,1,0.8,16.8,42.9333333333333,1,840,4,210,150
2019,"10","08","01","09973","00069","12",1,1,625,0,1,0.125,1.05,8.4,1,120,2,60,0
2019,"10","08","01","09973","00090","14",1,1,840,0,1,0.25,1.5,11,1,270,3,90,90
2019,"10","08","01","09975","00004","1",1,1,5775,1,1,1.25,20.9,33.4,3,2500,10,250,0
2019,"10","08","01","09975","00022","3",1,1,1375,1,1,0.25,5.95,23.8,1,360,6,60,340
2019,"10","08","01","09975","00038","4",0,0,30,0,0,0.125,0.54,4.32,1,0,0,0,0
2019,"10","08","01","09975","00055","6",1,1,4164,0,1,0.85,21.7,50.8666666666667,2,1440,6,240,0
2019,"10","08","01","09975","00070","8",1,1,1916,0,1,0.45,11.2,51.3333333333333,3,360,3,120,70
2019,"10","08","01","09975","00080","9",1,1,7040,0,1,1.915,37.8,60.6111111111111,3,540,3,180,50
2019,"10","08","01","09975","00089","10",1,1,6775,0,1,2,41.4,64.2,3,1225,7,175,0
2019,"10","08","01","09975","00112","13",1,1,2274,1,1,0.8,18.9,70,3,270,3,90,100
2019,"10","08","01","09979","00016","1",1,1,1190,0,1,0.3,5.88,19.6,1,120,2,60,0
2019,"10","08","01","09979","00019","2",1,1,271,0,1,0.078,1.26,16.1538461538462,1,0,0,0,0
2019,"10","08","01","09979","00036","3",0,0,20,0,0,0.15,0.8,5.33333333333333,1,0,0,0,0
2019,"10","08","01","09979","00045","4",1,1,535,0,1,0.15,1.2,8,1,0,0,0,0
2019,"10","08","01","09979","00050","5",1,1,6905,1,1,1.5,25.85,28.75,2,1470,10,147,370
2019,"10","08","01","09979","00100","8",1,1,561,0,1,0.15,1.75,11.6666666666667,1,60,1,60,0
2019,"10","08","01","09979","00103","9",1,1,566,0,1,0.15,2.1,14,1,0,0,0,0
2019,"10","08","01","09979","00109","10",1,1,1417,0,1,0.35,8.4,24,1,270,3,90,80
2019,"10","08","01","09979","00116","11",1,1,430,0,1,0.1,1.4,14,1,0,0,0,0
2019,"10","08","01","09979","00117","12",1,1,783,0,1,0.637,4.45,27.5528455284553,2,120,2,60,0
2019,"10","08","01","09979","00130","13",1,1,1560,0,1,0.4,7.91,50.4,1,270,3,90,80
2019,"10","08","01","09979","00138","14",1,1,727,0,1,0.3,2.11,14.0666666666667,1,360,4,90,90
2019,"10","08","02","09941","00010","1",0,0,1072,0,0,5,622.04,66.04,5,5005,19,263.421052631579,140
2019,"10","08","02","09941","00022","2",1,1,190,0,0,0.15,1.252,7.72,2,300,1,300,0
2019,"10","08","02","09941","00028","3",0,1,340,0,0,1,2.55,16.5,5,60,1,60,0
2019,"10","08","02","09941","00033","4",1,1,3962,1,0,1.9,10.81,98.9066666666667,4,5000,20,250,20
2019,"10","08","02","09941","00043","5",1,1,2700,0,1,1,7.2,14.4,5,290,3,96.6666666666667,0
2019,"10","08","02","09941","00051","6",1,1,1860,0,0,1,6.8,8.4,3,500,5,100,0
2019,"10","08","02","09941","00053","7",1,1,8039,1,0,4.25,10.076,38.048,3,2040,23,88.695652173913,0
2019,"10","08","02","09941","00067","9",1,1,1531,0,0,1,3.55,5.53333333333333,5,770,21,36.6666666666667,0
2019,"10","08","02","09941","00085","10",1,1,2936,1,0,2,111.3035,46.392,5,840,12,70,52
2019,"10","08","02","09941","00092","11",1,1,2550,0,0,2,3.63,12.55,3,800,8,100,0
2019,"10","08","02","09941","00097","12",1,1,1060,0,0,0.6,4,6.66666666666667,1,500,5,100,0
2019,"10","08","02","09941","00107","13",1,1,2588,0,0,1.25,7.35,14.7,5,1100,7,157.142857142857,0
2019,"10","08","02","09941","00108","14",1,1,3325,0,0,2.5,9.24,10.455,3,1400,8,175,0
2019,"10","08","03","09954","00007","1",1,1,560,0,1,0.2,0.96,4.8,1,160,4,40,0
2019,"10","08","03","09954","00022","2",0,0,0,0,1,0,0.03,7.5,1,0,0,0,0
2019,"10","08","03","09954","00040","3",1,1,1400,0,1,0.4,9.1,22.75,1,300,6,50,0
2019,"10","08","03","09954","00041","4",1,1,3177,0,1,1,18.015,41,3,200,4,50,180
2019,"10","08","03","09954","00048","6",0,0,0,0,1,0,0.006,3,1,0,0,0,0
2019,"10","08","03","09954","00062","7",1,1,154,0,1,0.05,1,20,1,100,2,50,0
2019,"10","08","03","09954","00082","8",1,1,250,0,1,0.05,1.4225,35.5,1,60,2,30,0
2019,"10","08","03","09954","00099","10",0,0,10,0,1,0.05,0.07,11,1,300,1,300,0
2019,"10","08","03","09954","00107","11",1,1,2000,0,1,0.4,10.5,26.25,1,500,6,83.3333333333333,300
2019,"10","08","03","09954","00114","12",1,1,470,0,1,0.75,1.7,5.8,2,150,3,50,0
2019,"10","08","03","09954","00130","13",1,1,625,0,1,0.1,2.1,21,2,300,6,50,0
2019,"10","08","03","09954","00132","14",1,1,1950,0,1,0.6,12.612,53.6,2,300,4,75,0
2019,"10","08","03","09955","00004","1",1,1,2175,0,1,0.45,9.8,42,1,270,3,90,0
2019,"10","08","03","09955","00015","2",1,1,1082,0,1,0.494,4.11,16.8186885245902,1,180,3,60,0
2019,"10","08","03","09955","00017","3",1,1,1335,0,1,0.25,9.28,75.2,2,120,2,60,0
2019,"10","08","03","09955","00020","4",1,1,862,0,1,0.2,5.95,53.6666666666667,1,120,2,60,0
2019,"10","08","03","09955","00024","5",1,1,1660,0,1,0.308,6.49,29.8333333333333,1,120,2,60,0
2019,"10","08","03","09955","00035","6",1,1,533,0,1,0.15,1.8,18.5,1,60,1,60,0
2019,"10","08","03","09955","00046","7",1,1,607,0,1,0.099,2.1,21.2121212121212,1,120,2,60,0
2019,"10","08","03","09955","00060","9",1,1,1760,0,1,0.35,12.95,59,1,270,3,90,0
2019,"10","08","03","09955","00070","10",1,1,2235,0,1,0.5,9.475,40.925,2,270,3,90,0
2019,"10","08","03","09955","00071","11",1,1,680,0,1,0.2,3.75,19.0625,1,0,0,0,0
2019,"10","08","03","09955","00082","12",1,1,870,0,1,0.2,2.45,12.25,1,0,0,0,0
2019,"10","08","03","09955","00095","13",1,1,728,0,1,0.15,3.6,27.5,1,0,0,0,0
2019,"10","08","03","09955","00098","14",1,1,987,0,1,0.2,4.55,22.75,1,60,1,60,0
2019,"10","08","03","09961","00006","1",1,1,3912,0,1,1,18.9,18.9,2,700,9,77.7777777777778,240
2019,"10","08","03","09961","00009","2",1,1,710,0,1,0.25,5,20,3,400,8,50,0
2019,"10","08","03","09961","00019","3",1,1,4420,0,1,1.25,19.14,19.86,5,1000,8,125,240
2019,"10","08","03","09961","00026","4",1,1,3455,0,1,1,12.8,17.6,2,500,6,83.3333333333333,120
2019,"10","08","03","09961","00035","5",1,1,1970,0,1,1,10.95,21.9,3,600,7,85.7142857142857,120
2019,"10","08","03","09961","00043","6",1,1,3585,0,1,0.75,11.9,15.8666666666667,1,600,12,50,180
2019,"10","08","03","09961","00056","7",1,1,1220,0,1,0.5,4.4,17.6,1,250,5,50,0
2019,"10","08","03","09961","00059","8",1,1,2125,0,1,0.5,8.4,16.8,2,700,7,100,120
2019,"10","08","03","09961","00065","9",1,1,2025,0,1,0.5,8.05,16.1,2,500,10,50,120
2019,"10","08","03","09961","00070","10",1,1,1082,0,1,0.5,5.1,20.4,2,200,4,50,60
2019,"10","08","03","09961","00082","11",1,1,4400,0,1,1,12.6,12.6,2,800,8,100,0
2019,"10","08","03","09961","00085","12",1,1,1187,0,1,0.5,3.35,13.4,1,300,4,75,0
2019,"10","08","03","09961","00099","13",1,1,4500,0,1,1,18.2,18.2,2,700,7,100,180
2019,"10","08","03","09961","00110","14",1,1,3400,0,1,1.5,17.9,18.3,5,1000,8,125,0
2019,"10","08","04","09919","00006","1",1,1,1992,0,0,0.4,8.19,20.475,2,500,3,166.666666666667,120
2019,"10","08","04","09919","00020","2",1,1,650,0,0,0.25,1.75,7,3,200,2,100,0
2019,"10","08","04","09919","00025","3",0,1,100,0,0,0.25,0.3,1.2,1,0,0,0,0
2019,"10","08","04","09919","00039","4",1,1,440,0,0,1.15,0.4,1.53333333333333,5,300,1,300,0
2019,"10","08","04","09919","00048","5",1,1,235,0,0,0.2,0.2,2,3,100,1,100,0
2019,"10","08","04","09919","00058","6",1,1,190,0,0,0.2,0.2,1,2,0,0,0,0
2019,"10","08","04","09919","00075","7",1,1,5826,0,0,1,35,35,3,800,6,133.333333333333,600
2019,"10","08","04","09919","00078","8",1,1,2327,0,0,0.5,10.5,21,2,500,5,100,180
2019,"10","08","04","09919","00089","9",0,0,45,0,0,0.1,0.254,25.5,3,0,0,0,0
2019,"10","08","04","09919","00101","10",0,0,26,0,0,0.1,0.1,1,2,0,0,0,0
2019,"10","08","04","09919","00114","12",1,1,200,0,0,0.25,0.25,1,3,0,0,0,60
2019,"10","09","01","09881","00045","1",1,1,9843,1,0,2.5,3663.696,212.379387387387,5,13500,5,2700,4800
2019,"10","09","01","09882","00034","2",0,1,175000,0,0,0,11685,82,5,26550,8,3318.75,900
2019,"10","09","01","09882","00035","3",0,1,645,0,0,5,1277.82,72.1,5,7000,1,7000,1000
2019,"10","09","01","09882","00102","4",0,1,1855,1,0,3,1866.81,155.8,5,2000,12,166.666666666667,2080
2019,"10","09","01","09882","00110","5",0,1,1444,0,0,2.5,5217.7832,187.81,5,3150,6,525,1050
2019,"10","09","01","09882","00112","6",0,1,1356,0,0,1.25,7260.842,228.12,5,3360,7,480,750
2019,"10","09","01","09883","00003","7",1,1,66160,0,0,1,5159.542,190.75,5,23600,12,1966.66666666667,8000
2019,"10","09","01","09883","00068","8",0,1,40510,0,0,1.25,4488.01,210.14,5,7830,4,1957.5,750
2019,"10","09","01","09884","00068","9",1,1,12975,0,0,2.5,5770.39,158.375804375804,5,20000,5,4000,2000
2019,"10","09","01","09884","00073","10",0,1,14344,0,0,1.25,9492.79,217.875,5,16320,9,1813.33333333333,4200
2019,"10","09","01","09889","00048","12",1,1,12732,0,0,0,3912.3305,254,5,13500,3,4500,3500
2019,"10","09","01","09889","00095","13",0,1,37860,1,0,10,11415.132,146.333333333333,5,13500,5,2700,3000
2019,"10","09","01","09889","00108","14",0,1,30000,0,0,0,7480,136,5,3600,6,600,1050
2019,"10","09","01","09889","00121","15",0,1,90000,0,0,0,12300,41,5,24000,2,12000,1200
2019,"10","09","01","09889","00126","16",0,1,2704,0,0,2,8415.83,291.353333333333,5,27100,4,6775,825
2019,"10","09","01","09889","00149","17",1,1,24660,1,0,2,5605.638,291.916666666667,5,6000,2,3000,1000
2019,"10","09","01","09889","00154","18",1,1,6710,0,0,2.5,15855.17,140.9,5,49000,7,7000,8000
2019,"10","09","01","09890","00050","19",0,1,2170,0,0,0.5,7394.245,169.455,5,2400,4,600,850
2019,"10","09","01","09890","00092","20",0,1,60000,0,0,0,8405,123,5,11850,4,2962.5,1050
2019,"10","09","02","09902","00052","1",0,1,8076,0,0,0.75,4127.95,150.3,5,480,2,240,694
2019,"10","09","02","09902","00090","3",0,1,560,1,0,2.25,1609.8,91.4,5,19200,6,3200,1200
2019,"10","09","02","09904","00002","4",0,1,30000,0,0,0,5830,154,5,9750,6,1625,260
2019,"10","09","02","09904","00015","5",0,1,55000,0,0,0,8200,230,5,11500,20,575,783
2019,"10","09","02","09904","00049","7",0,1,860,0,0,0.5,2728.625,189.888888888889,5,11160,5,2232,1150
2019,"10","09","02","09904","00129","8",0,1,18650,0,0,1,2008.75,88.75,5,360,6,60,100
2019,"10","09","02","09905","00011","1",0,1,320,0,0,1.75,508.8,36.6,5,800,2,400,200
2019,"10","09","02","09905","00017","9",1,1,864,0,0,1.52,4818.982,84.4,5,3600,2,1800,600
2019,"10","09","02","09905","00020","2",1,1,19040,0,0,0.5,1101.17,51.7,5,900,3,300,0
2019,"10","09","02","09905","00025","10",0,1,3786,0,0,2.5,4213.8,42.6,5,52000,10,5200,3000
2019,"10","09","02","09905","00030","3",0,1,50400,0,0,1.5,2208,58.5,5,8000,12,666.666666666667,600
2019,"10","09","02","09905","00035","4",0,1,190,0,0,0.75,242.8,29.6,5,100,1,100,0
2019,"10","09","02","09905","00039","5",1,1,6550,1,0,2,416.29,45.2,5,8000,12,666.666666666667,3200
2019,"10","09","02","09905","00047","6",0,1,15150,0,0,1,1575.6,91.4222222222222,5,7000,1,7000,112
2019,"10","09","02","09905","00060","8",0,1,22115,1,0,0.75,4067.175,250.033333333333,5,1800,15,120,350
2019,"10","09","02","09905","00063","11",0,1,41100,1,0,5,1705,29,5,18000,10,1800,0
2019,"10","09","02","09905","00069","12",0,1,6427,1,0,1,2804.88,118.433333333333,5,10500,7,1500,3000
2019,"10","09","02","09905","00073","9",0,1,14400,0,0,0,900,40,5,1800,2,900,250
2019,"10","09","02","09905","00081","10",0,1,8070,0,0,1.25,414.1,34.3666666666667,5,900,2,450,140
2019,"10","09","02","09905","00094","11",0,1,4234,0,0,2.65,178.375,50.4166666666667,5,1800,6,300,300
2019,"10","09","02","09905","00095","13",0,1,12042,0,0,0.03,1920.3,118,5,8000,5,1600,500
2019,"10","09","02","09905","00103","12",1,1,1946,0,0,1.75,2167.31,139.119696969697,5,600,8,75,420
2019,"10","09","02","09905","00104","14",1,1,4500,0,0,2,2069.305,70.2666666666667,5,5000,2,2500,4000
2019,"10","09","02","09905","00105","15",1,1,6440,1,0,2,1663,83.5263157894737,5,15000,10,1500,5200
2019,"10","09","02","09905","00110","14",1,1,15590,0,0,1.25,1843.4,109.094144144144,5,2500,10,250,560
2019,"10","09","02","09906","00015","16",0,1,1290,0,0,5,4566.33,170.9,5,500,5,100,0
2019,"10","09","02","09906","00022","17",0,1,5270,0,0,2,7733.43,206.214285714286,5,35000,20,1750,5400
2019,"10","09","02","09906","00045","18",0,1,2780,1,0,2.25,1013.2,44.9,5,900,10,90,0
2019,"10","09","02","09906","00057","19",0,1,3682,0,0,2.75,4624.23,247.08,5,1500,5,300,3480
2019,"10","09","02","09906","00069","20",0,1,16800,0,0,0,1200,40,5,12000,1,12000,0
2019,"10","09","02","09906","00070","21",0,1,24000,0,0,0.25,1004.016,51.2333333333333,5,1500,5,300,0
2019,"10","09","02","09906","00075","22",0,1,36310,0,0,4,5704.935,241.193333333333,5,24000,2,12000,800
2019,"10","09","02","09906","00077","23",0,1,418,0,0,3.75,1761.525,88.4333333333333,5,1200,6,200,350
2019,"10","09","02","09906","00083","24",0,1,18372,0,0,0,6220.21,186,5,32000,7,4571.42857142857,600
2019,"10","09","02","09906","00091","25",0,1,2440,0,0,5.3,1757.3,65.6666666666667,5,6000,4,1500,1200
2019,"10","09","02","09906","00118","26",1,1,3880,1,0,1,1713.51,45.45,5,18000,1,18000,200
2019,"10","09","02","09907","00005","27",0,1,2260,0,0,2.5,7727.41,311.766666666667,5,1500,3,500,550
2019,"10","09","02","09907","00015","28",0,1,9000,0,0,0,2040,68,5,800,4,200,250
2019,"10","09","02","09907","00017","29",0,1,3240,0,0,2.5,5835.85,320.55,5,4800,6,800,625
2019,"10","09","02","09907","00023","30",0,1,2070,0,0,2.5,5085.84,239.63,5,1600,5,320,900
2019,"10","09","02","09907","00025","31",0,1,4000,0,0,0.25,1027.125,95.5,5,160,1,160,150
2019,"10","09","02","09907","00031","32",0,1,4650,0,0,2.25,7880.675,352,5,3000,6,500,150
2019,"10","09","02","09907","00082","33",0,1,38122,0,0,1.25,7268.75,160.525,5,8560,4,2140,650
2019,"10","09","02","09908","00010","1",0,1,16030,0,0,1.5,4642.42,134.918333333333,5,9840,4,2460,345
2019,"10","09","02","09908","00015","2",1,1,37410,0,0,2.5,6555.991,306.748333333333,5,3840,8,480,200
2019,"10","09","02","09908","00022","3",0,1,30750,0,0,0,3510.74,250.74,5,10725,4,2681.25,375
2019,"10","09","02","09908","00031","6",0,1,15000,0,0,0,2380,68,5,1200,5,240,550
2019,"10","09","02","09908","00041","7",0,1,600,0,0,0,104,52,5,240,2,120,40
2019,"10","09","02","09908","00045","34",1,1,7655,1,0,8.003,7105.255,526.65,5,18000,3,6000,3000
2019,"10","09","02","09908","00049","8",0,1,27468,0,0,2,4770.25,207,5,8225,4,2056.25,500
2019,"10","09","02","09908","00050","9",0,1,20280,0,0,2,1645,43.5,5,630,3,210,325
2019,"10","09","02","09908","00056","35",0,1,31200,0,0,7,6451,243.366666666667,5,108000,20,5400,11000
2019,"10","09","02","09908","00062","10",0,1,5500,0,0,0,1362.465,78.385,5,525,5,105,245
2019,"10","09","02","09908","00063","36",1,1,7280,1,0,2.5,11691.845,542.661538461538,5,28800,6,4800,7700
2019,"10","09","02","09908","00067","37",1,1,2289,0,0,0.8,4206.645,284.25,5,9000,2,4500,600
2019,"10","09","02","09908","00077","12",0,1,12000,0,0,0,2289.75,66.75,5,12030,4,3007.5,425
2019,"10","09","02","09908","00080","38",1,1,10720,1,0,1,7746.365,313.2,5,30000,5,6000,6500
2019,"10","09","02","09908","00094","13",0,1,16000,0,0,0,3360,56,5,13620,3,4540,600
2019,"10","09","02","09908","00096","14",0,1,400,0,0,0,5.99,10.49,5,420,4,105,100
2019,"10","09","02","09909","00001","39",0,1,1190,0,0,0.75,2914.35,163.7,5,720,3,240,400
2019,"10","09","02","09909","00077","40",0,1,26820,0,0,2.5,5217.75,90.65,5,1920,6,320,500
2019,"10","09","02","09909","00101","41",0,1,1292,0,0,3.75,1665.16,93.8,5,3600,4,900,930
2019,"10","09","02","09909","00121","42",0,1,1540,0,0,2.25,1021.12,178.05,5,180,2,90,350
2019,"10","09","02","09910","00104","43",0,1,8646,0,0,3.25,7940.25,514.55,5,20000,5,4000,2400
2019,"10","09","02","09910","00112","44",1,1,2600,0,0,0,12,8,5,9500,12,791.666666666667,680
2019,"10","09","02","09910","00115","45",0,1,345,0,0,1.5,41.14,59.41,4,250,3,83.3333333333333,80
2019,"10","09","02","09911","00046","46",0,1,18430,0,0,1.75,2409.277,77.3866666666667,5,1800,6,300,320
2019,"10","09","03","09862","00006","1",0,0,0,0,0,0,29.949,45.7,3,450,3,150,325
2019,"10","09","03","09862","00035","3",1,1,24530,0,0,10,61.711,44.8988709677419,5,1750,5,350,7500
2019,"10","09","03","09862","00041","4",1,1,12920,0,0,10,74.45,22.45,5,3500,10,350,180
2019,"10","09","03","09862","00053","5",1,1,30100,0,1,15,105,7,5,14800,5,2960,10000
2019,"10","09","03","09862","00056","6",1,1,11300,0,0,10,55,5.5,5,2400,4,600,0
2019,"10","09","03","09862","00068","7",0,0,0,0,0,0,10,10,5,350,2,175,220
2019,"10","09","03","09862","00080","8",0,0,280,0,0,2,1.6,0.8,4,140,1,140,0
2019,"10","09","03","09862","00091","9",1,1,65395,0,1,37,267.902,96.2666666666667,5,16080,7,2297.14285714286,20500
2019,"10","09","03","09862","00115","12",0,0,0,0,0,0,10.412,9.6848,5,11925,4,2981.25,700
2019,"10","09","03","09862","00117","13",0,0,2000,0,0,0,73.8,18.9,4,630,3,210,3000
2019,"10","09","03","09862","00120","14",0,0,1125,0,0,1,9.362,13.3253333333333,5,1050,5,210,350
2019,"10","09","03","09864","00060","1",1,1,49530,0,0,15.75,3506.85,147.667816091954,5,1000,5,200,430
2019,"10","09","03","09867","00144","3",0,1,3730,0,0,15.25,9931.8,134.2,5,800,4,200,650
2019,"10","09","03","09867","00147","4",0,1,144440,1,0,80.125,10276.086,172.5,5,60300,42,1435.71428571429,18000
2019,"10","09","04","09870","00011","1",0,1,650,1,0,1.5,1514.65,78.4666666666667,5,10800,20,540,360
2019,"10","09","04","09870","00040","2",0,1,20000,1,0,0.25,1003.6,34.4,5,2100,5,420,250
2019,"10","09","04","09871","00001","1",1,0,3100,0,0,5,3424.65,139.3,5,1800,6,300,165
2019,"10","09","04","09871","00011","2",0,0,245,0,0,2.25,905.33,143.25,5,200,3,66.6666666666667,0
2019,"10","09","04","09871","00015","3",0,1,330,0,0,0,8.86,18.7,5,2000,8,250,165
2019,"10","09","04","09871","00027","4",0,1,4250,0,0,2,306,23,5,2500,6,416.666666666667,600
2019,"10","09","04","09871","00036","5",0,1,560,0,0,0,1.47,6.3,5,600,2,300,0
2019,"10","09","04","09871","00037","6",0,1,930,0,0,1,4.6,12.3333333333333,5,160,1,160,0
2019,"10","09","04","09871","00046","7",0,0,220,0,0,1.25,174.56,45.8,5,300,2,150,0
2019,"10","09","04","09871","00067","9",0,1,1440,0,0,4.25,810.3,36.2,5,800,2,400,100
2019,"10","09","04","09871","00079","11",0,1,16000,0,0,0,400,20,5,200,5,40,300
2019,"10","09","04","09871","00091","12",0,0,220,0,0,1.5,2.8,3.6,2,0,0,0,0
2019,"10","09","04","09871","00096","14",0,0,225,0,0,1.25,361.2,70.55,5,2000,10,200,0
2019,"10","09","04","09872","00012","3",1,1,5850,1,0,2,5132.12,234.25,5,22500,5,4500,4500
2019,"10","09","04","09872","00061","4",1,1,3960,0,0,3,33.79,35.15,5,1500,1,1500,250
2019,"10","09","04","09872","00075","5",1,1,9400,0,0,10,15361,116.5,5,25500,4,6375,10000
2019,"10","09","04","09874","00127","6",1,1,408000,0,0,0,44425,184,5,187200,11,17018.1818181818,6100
2019,"10","09","04","09876","00001","7",0,1,21695,0,0,2,4665.68,225.633333333333,5,15360,5,3072,3000
2019,"10","09","04","09876","00003","8",0,1,310,1,0,1,4918.6,162.4,5,9000,2,4500,2100
2019,"10","09","04","09876","00006","9",0,1,11100,1,0,0,20687.77,370.642857142857,5,27000,6,4500,5000
2019,"10","09","04","09876","00032","11",0,1,3170,0,0,1.5,539.75,80.45,5,420,3,140,150
2019,"10","09","04","09877","00032","12",0,0,0,1,0,0,1000,20,5,2500,1,2500,0
2019,"10","09","04","09877","00073","13",0,0,30,0,0,0.75,603.1,30.4,5,250,2,125,0
2019,"10","09","04","09877","00075","14",0,1,151500,0,0,0,16700,256,5,25575,5,5115,2500
2019,"10","09","04","09878","00040","15",0,1,4785,0,0,1,8401.9,251.8,5,8100,3,2700,2000
2019,"10","09","04","09878","00053","16",1,1,5600,0,0,6,1235.65,145.5,5,3000,2,1500,1000
2019,"10","09","04","09879","00011","1",0,0,100,0,0,0.5,501.345,47.5111111111111,5,1500,3,500,0
2019,"10","09","04","09879","00012","2",0,1,288,1,0,0.75,187.48,87.4,5,3600,3,1200,0
2019,"10","09","04","09879","00019","3",0,1,4200,0,0,6,32.61,22.8,5,4500,3,1500,800
2019,"10","09","04","09879","00025","17",0,1,37275,0,0,1.25,10511.36,134.96,5,10400,5,2080,810
2019,"10","09","04","09879","00026","4",1,1,20400,0,0,3,1315.2,34.5383333333333,5,8100,5,1620,600
2019,"10","09","04","09879","00035","5",0,1,740,0,0,1.125,6.442,51.32,5,4050,3,1350,0
2019,"10","09","04","09879","00037","6",0,0,92,0,0,0.375,257.648,121.733333333333,5,600,2,300,0
2019,"10","09","04","09879","00042","7",0,0,99,0,0,0.7,3.94,17.06,5,600,1,600,0
2019,"10","09","04","09879","00050","8",0,1,270,0,0,0.375,11.2256,63.26,5,1500,3,500,1000
2019,"10","09","04","09879","00061","18",1,1,3320,0,0,3,2924.048,108.057142857143,5,3000,2,1500,800
2019,"10","09","04","09879","00074","11",0,1,2275,0,0,2,136.885,86.9,5,2100,3,700,0
2019,"10","09","04","09879","00075","19",0,1,18700,0,0,1.25,10810.3,178.6,5,18000,16,1125,6620
2019,"10","09","04","09879","00077","20",1,1,3360,0,0,6,2797.35,210.866666666667,5,12400,3,4133.33333333333,2000
2019,"10","09","05","09892","00053","1",1,1,54560,1,0,3,6791.1,82.3666666666667,5,9000,3,3000,1600
2019,"10","09","05","09892","00108","2",0,1,3200,0,0,0,640,80,5,1800,2,900,500
2019,"10","09","05","09892","00110","3",0,1,1838,1,0,0,1208.3,130.9,5,1500,1,1500,250
2019,"10","09","05","09892","00113","4",1,1,5820,0,0,4,6142.6,209.2,5,4800,2,2400,1880
2019,"10","09","05","09893","00010","5",0,1,8400,0,0,0,3780,126,5,61200,6,10200,0
2019,"10","09","05","09894","00085","6",0,1,366,0,0,1.5,233.305,57.64,5,600,2,300,100
2019,"10","09","05","09894","00100","7",0,1,795,0,0,0,1175.54,78.3,5,12000,1,12000,2200
2019,"10","09","05","09896","00024","8",1,1,17952,0,0,26.25,106,6.4,5,13200,1,13200,7500
2019,"10","09","05","09896","00114","9",0,0,90,0,0,2.25,3380.37,223.922222222222,5,3600,4,900,0
2019,"10","09","05","09896","00141","10",0,1,22220,0,0,0,2125.13,93,5,2520,6,420,280
2019,"10","09","05","09898","00002","11",0,0,0,1,0,0,1325,50,5,5000,1,5000,0
